tid,attribute,correct_val
315,inspectiondate,2010-04-08
315,inspectiontype,out of business
315,results,pass
315,latitude,41.89777928
315,longitude,-87.67695887
316,inspectionid,58427
316,dbaname,salud tequila lounge
316,akaname,salud tequila lounge
316,license,33136
316,facilitytype,restaurant
316,risk,risk 1 (high)
316,address,1471 n milwaukee ave
316,city,chicago
316,state,il
316,zip,60622
316,inspectiondate,2010-04-08
316,inspectiontype,canvass
316,results,pass
316,latitude,41.90872609
316,longitude,-87.67466084
317,inspectionid,58428
317,dbaname,the nicholson school
317,akaname,the nicholson school
317,license,2002702
317,facilitytype,daycare (2 - 6 years)
317,risk,risk 1 (high)
317,address,1700 w cortland st
317,city,chicago
317,state,il
317,zip,60622
317,inspectiondate,2010-04-08
317,inspectiontype,license re-inspection
317,results,pass
317,latitude,41.91618227
317,longitude,-87.67034138
318,inspectionid,58429
318,dbaname,bricks on the run
318,akaname,bricks on the run
318,license,2022226
318,facilitytype,restaurant
318,risk,risk 1 (high)
318,address,1940 n elston ave
318,city,chicago
318,state,il
318,zip,60642
318,inspectiondate,2010-04-09
318,inspectiontype,license re-inspection
318,results,pass
318,latitude,41.91742776
318,longitude,-87.66730597
319,inspectionid,58430
319,dbaname,wendy's #001206
319,akaname,wendy's #001206
319,license,6773
319,facilitytype,restaurant
319,risk,risk 1 (high)
319,address,1623 w division st
319,city,chicago
319,state,il
319,zip,60622
319,inspectiondate,2010-04-09
319,inspectiontype,suspected food poisoning
319,results,pass w/ conditions
319,latitude,41.90322156
319,longitude,-87.66848596
320,inspectionid,58431
320,dbaname,adobo grill
320,akaname,adobo grill
320,license,1193450
320,facilitytype,restaurant
320,risk,risk 1 (high)
320,address,2005-2007 w division st
320,city,chicago
320,state,il
320,zip,60622
320,inspectiondate,2010-04-09
320,inspectiontype,canvass re-inspection
320,results,pass
320,latitude,41.90307675
320,longitude,-87.67752782
321,inspectionid,58432
321,dbaname,janik's cafe
321,akaname,janik's cafe
321,license,1356941
321,facilitytype,restaurant
321,risk,risk 1 (high)
321,address,2011 w division st
321,city,chicago
321,state,il
321,zip,60622
321,inspectiondate,2010-04-09
321,inspectiontype,canvass
321,results,pass
321,latitude,41.90307251
321,longitude,-87.67775518
322,inspectionid,58433
322,dbaname,kendall college
322,akaname,kendall college-cafe/qsr
322,license,1905106
322,facilitytype,school
322,risk,risk 1 (high)
322,address,900 n north branch st
322,city,chicago
322,state,il
322,zip,60642
322,inspectiondate,2010-04-12
322,inspectiontype,short form complaint
322,results,pass
322,latitude,41.89896533
322,longitude,-87.64809026
323,inspectionid,58434
323,dbaname,"pronto 'za, llc"
323,akaname,pronto 'za
323,license,1718300
323,facilitytype,restaurant
323,risk,risk 1 (high)
323,address,1234 n halsted st
323,city,chicago
323,state,il
323,zip,60642
323,inspectiondate,2010-04-12
323,inspectiontype,canvass
323,results,fail
323,latitude,41.90450211
323,longitude,-87.64826687
324,inspectionid,58435
324,dbaname,banana joe's
324,akaname,banana joe's
324,license,54507
324,facilitytype,restaurant
324,risk,risk 1 (high)
324,address,940 w weed st
324,city,chicago
324,state,il
324,zip,60642
324,inspectiondate,2010-04-12
324,inspectiontype,no entry
324,results,pass
324,latitude,41.90989553
324,longitude,-87.65277244
325,inspectionid,58436
325,dbaname,sweet cakes
325,akaname,sweet cakes
325,license,2026447
325,facilitytype,bakery
325,risk,risk 2 (medium)
325,address,901 n damen ave
325,city,chicago
325,state,il
325,zip,60622
325,inspectiondate,2010-04-13
325,inspectiontype,license re-inspection
325,results,pass
325,latitude,41.89777928
325,longitude,-87.67695887
326,inspectionid,58437
326,dbaname,piccolo
326,akaname,piccolo
326,license,1821656
326,facilitytype,restaurant
326,risk,risk 1 (high)
326,address,859 n damen ave
326,city,chicago
326,state,il
326,zip,60622
326,inspectiondate,2010-04-13
326,inspectiontype,no entry
326,results,pass
326,latitude,41.89768855
326,longitude,-87.67695627
327,inspectionid,58438
327,dbaname,life's a cabernet
327,akaname,life's a cabernet
327,license,2021653
327,facilitytype,liquor
327,risk,risk 3 (low)
327,address,1937 w north ave
327,city,chicago
327,state,il
327,zip,60622
327,inspectiondate,2010-04-13
327,inspectiontype,license
327,results,fail
327,latitude,41.91039119
327,longitude,-87.67657254
328,inspectionid,58439
328,dbaname,columbus
328,akaname,columbus
328,license,22791
328,facilitytype,school
328,risk,risk 2 (medium)
328,address,1003 n leavitt st
328,city,chicago
328,state,il
328,zip,60622
328,inspectiondate,2010-04-13
328,inspectiontype,canvass
328,results,pass
328,latitude,41.89958139
328,longitude,-87.68190167
329,inspectionid,58440
329,dbaname,filichia food & imports
329,akaname,filichia food & imports
329,license,1980422
329,facilitytype,restaurant
329,risk,risk 1 (high)
329,address,959 n western ave
329,city,chicago
329,state,il
329,zip,60622
329,inspectiondate,2010-04-13
329,inspectiontype,canvass
329,results,fail
329,latitude,41.89933654
329,longitude,-87.68678817
330,inspectionid,58441
330,dbaname,whole foods market
330,akaname,whole foods market
330,license,1933690
330,facilitytype,grocery store
330,risk,risk 1 (high)
330,address,1550 n kingsbury st
330,city,chicago
330,state,il
330,zip,60642
330,inspectiondate,2010-04-14
330,inspectiontype,short form complaint
330,results,pass
330,latitude,41.90939879
330,longitude,-87.6530507
331,inspectionid,58442
331,dbaname,lorraine's diner inc
331,akaname,lorraine's diner inc
331,license,1243583
331,facilitytype,restaurant
331,risk,risk 1 (high)
331,address,1959 w chicago ave
331,city,chicago
331,state,il
331,zip,60622
331,inspectiondate,2010-04-15
331,inspectiontype,complaint re-inspection
331,results,pass
331,latitude,41.89580311
331,longitude,-87.67698748
332,inspectionid,58443
332,dbaname,tumans
332,akaname,tuman's
332,license,1273473
332,facilitytype,restaurant
332,risk,risk 1 (high)
332,address,2159 w chicago ave
332,city,chicago
332,state,il
332,zip,60622
332,inspectiondate,2010-04-15
332,inspectiontype,canvass
332,results,pass w/ conditions
332,latitude,41.89571957
332,longitude,-87.68182312
333,inspectionid,58444
333,dbaname,california pizza kitchen
333,akaname,california pizza kitchen
333,license,1228435
333,facilitytype,restaurant
333,risk,risk 1 (high)
333,address,939 w north ave
333,city,chicago
333,state,il
333,zip,60642
333,inspectiondate,2010-04-15
333,inspectiontype,canvass
333,results,pass w/ conditions
333,latitude,41.9107384
333,longitude,-87.65262887
334,inspectionid,58445
334,dbaname,zentra
334,akaname,zentra
334,license,37577
334,facilitytype,restaurant
334,risk,risk 3 (low)
334,address,923 w weed st
334,city,chicago
334,state,il
334,zip,60642
334,inspectiondate,2010-04-15
334,inspectiontype,no entry
334,results,pass
334,latitude,41.90968971
334,longitude,-87.65195482
335,inspectionid,58446
335,dbaname,high dive
335,akaname,high dive
335,license,1472958
335,facilitytype,restaurant
335,risk,risk 2 (medium)
335,address,1938 w chicago ave
335,city,chicago
335,state,il
335,zip,60622
335,inspectiondate,2010-04-15
335,inspectiontype,no entry
335,results,pass
335,latitude,41.89603665
335,longitude,-87.67614943
336,inspectionid,58447
336,dbaname,cleo's
336,akaname,cleo's
336,license,72439
336,facilitytype,restaurant
336,risk,risk 1 (high)
336,address,1935 w chicago ave
336,city,chicago
336,state,il
336,zip,60622
336,inspectiondate,2010-04-16
336,inspectiontype,canvass
336,results,pass
336,latitude,41.89581862
336,longitude,-87.6760469
337,inspectionid,58448
337,dbaname,california pizza kitchen
337,akaname,california pizza kitchen
337,license,1228435
337,facilitytype,restaurant
337,risk,risk 1 (high)
337,address,939 w north ave
337,city,chicago
337,state,il
337,zip,60642
337,inspectiondate,2010-04-16
337,inspectiontype,tag removal
337,results,pass
337,latitude,41.9107384
337,longitude,-87.65262887
338,inspectionid,58449
338,dbaname,baza sports club
338,akaname,baza sports club
338,license,1696966
338,facilitytype,restaurant
338,risk,risk 1 (high)
338,address,2500 w chicago ave
338,city,chicago
338,state,il
338,zip,60622
338,inspectiondate,2010-04-16
338,inspectiontype,canvass
338,results,pass
338,latitude,41.89582528
338,longitude,-87.68937132
339,inspectionid,58450
339,dbaname,blue coral contemporary sushi and  lounge
339,akaname,blu  coral
339,license,2008547
339,facilitytype,restaurant
339,risk,risk 1 (high)
339,address,1265 n milwaukee ave
339,city,chicago
339,state,il
339,zip,60642
339,inspectiondate,2010-04-16
339,inspectiontype,license re-inspection
339,results,pass
339,latitude,41.90485662
339,longitude,-87.6685902
340,inspectionid,58451
340,dbaname,ruxbin kitchen
340,akaname,ruxbin kitchen
340,license,2027868
340,facilitytype,restaurant
340,risk,risk 1 (high)
340,address,851 n ashland ave
340,city,chicago
340,state,il
340,zip,60622
340,inspectiondate,2010-04-19
340,inspectiontype,license
340,results,fail
340,latitude,41.89758036
340,longitude,-87.66718641
341,inspectionid,58452
341,dbaname,burr
341,akaname,burr
341,license,22471
341,facilitytype,school
341,risk,risk 1 (high)
341,address,1621 w wabansia ave
341,city,chicago
341,state,il
341,zip,60622
341,inspectiondate,2010-04-20
341,inspectiontype,canvass
341,results,pass
341,latitude,41.91233061
341,longitude,-87.66864691
342,inspectionid,58453
342,dbaname,clemente comm  (h/s)
342,akaname,clemente comm  (h/s)
342,license,51091
342,facilitytype,school
342,risk,risk 1 (high)
342,address,1147 n western ave
342,city,chicago
342,state,il
342,zip,60622
342,inspectiondate,2010-04-20
342,inspectiontype,canvass re-inspection
342,results,pass
342,latitude,41.90262318
342,longitude,-87.68686934
343,inspectionid,58454
343,dbaname,puerto-mexico grocery
343,akaname,puerto-mexico grocery
343,license,45773
343,facilitytype,grocery store
343,risk,risk 2 (medium)
343,address,2600 w thomas st
343,city,chicago
343,state,il
343,zip,60622
343,inspectiondate,2010-04-20
343,inspectiontype,out of business
343,results,pass
343,latitude,41.90125936
343,longitude,-87.69203326
344,inspectionid,58455
344,dbaname,rock and toms
344,akaname,rock and toms
344,license,1740273
344,facilitytype,grocery store
344,risk,risk 2 (medium)
344,address,2600 w thomas st
344,city,chicago
344,state,il
344,zip,60622
344,inspectiondate,2010-04-20
344,inspectiontype,out of business
344,results,pass
344,latitude,41.90125936
344,longitude,-87.69203326
345,inspectionid,58456
345,dbaname,la esquinita del sabor
345,akaname,la esquinita del sabor
345,license,1979234
345,facilitytype,grocery store
345,risk,risk 1 (high)
345,address,2600 w thomas st
345,city,chicago
345,state,il
345,zip,60622
345,inspectiondate,2010-04-20
345,inspectiontype,complaint
345,results,pass
345,latitude,41.90125936
345,longitude,-87.69203326
346,inspectionid,58457
346,dbaname,j. patrick's
346,akaname,j. patrick's
346,license,52742
346,facilitytype,restaurant
346,risk,risk 1 (high)
346,address,1365-1367 w erie st
346,city,chicago
346,state,il
346,zip,60642
346,inspectiondate,2010-04-20
346,inspectiontype,no entry
346,results,pass
346,latitude,41.89330889
346,longitude,-87.66216684
347,inspectionid,58458
347,dbaname,nellies
347,akaname,nellies
347,license,1621190
347,facilitytype,restaurant
347,risk,risk 1 (high)
347,address,2458 w division st
347,city,chicago
347,state,il
347,zip,60622
347,inspectiondate,2010-04-20
347,inspectiontype,no entry
347,results,pass
347,latitude,41.90310359
347,longitude,-87.68934332
348,inspectionid,58459
348,dbaname,wells comm. acad. (h/s)
348,akaname,wells comm. acad. (h/s)
348,license,51071
348,facilitytype,school
348,risk,risk 1 (high)
348,address,936 n ashland ave
348,city,chicago
348,state,il
348,zip,60622
348,inspectiondate,2010-04-21
348,inspectiontype,canvass
348,results,pass w/ conditions
348,latitude,41.89900506
348,longitude,-87.66751989
349,inspectionid,58460
349,dbaname,zentra
349,akaname,zentra
349,license,37577
349,facilitytype,restaurant
349,risk,risk 3 (low)
349,address,923 w weed st
349,city,chicago
349,state,il
349,zip,60642
349,inspectiondate,2010-04-21
349,inspectiontype,canvass
349,results,fail
349,latitude,41.90968971
349,longitude,-87.65195482
350,inspectionid,58461
350,dbaname,zentra
350,akaname,zentra
350,license,37577
350,facilitytype,restaurant
350,risk,risk 3 (low)
350,address,923 w weed st
350,city,chicago
350,state,il
350,zip,60642
350,inspectiondate,2010-05-03
350,inspectiontype,canvass re-inspection
350,results,pass
350,latitude,41.90968971
350,longitude,-87.65195482
351,inspectionid,58462
351,dbaname,sabin magnet
351,akaname,sabin magnet
351,license,29371
351,facilitytype,school
351,risk,risk 1 (high)
351,address,2216 w hirsch st
351,city,chicago
351,state,il
351,zip,60622
351,inspectiondate,2010-05-04
351,inspectiontype,canvass
351,results,pass
351,latitude,41.90684338
351,longitude,-87.68304259
352,inspectionid,58463
352,dbaname,de diego community
352,akaname,de diego community
352,license,31261
352,facilitytype,school
352,risk,risk 1 (high)
352,address,1313 n claremont
352,city,chicago
352,state,il
352,zip,60622
352,inspectiondate,2010-05-13
352,inspectiontype,canvass
352,results,pass
352,latitude,41.90531549
352,longitude,-87.68572005
353,inspectionid,58464
353,dbaname,coalfire
353,akaname,coalfire
353,license,1800532
353,facilitytype,restaurant
353,risk,risk 1 (high)
353,address,1321 w grand ave
353,city,chicago
353,state,il
353,zip,60642
353,inspectiondate,2010-05-13
353,inspectiontype,suspected food poisoning
353,results,fail
353,latitude,41.89094232
353,longitude,-87.65985672
354,inspectionid,58465
354,dbaname,presence saint mary of nazareth hospital
354,akaname,presence saint mary of nazareth hospital
354,license,15788
354,facilitytype,hospital
354,risk,risk 1 (high)
